duration,pdays,emp.var.rate,euribor3m,nr.employed,y
119.0,999.0,-1.1,0.987,4963.6,0
487.0,999.0,-1.8,1.334,5099.1,0
98.0,999.0,1.4,4.959,5228.1,0
408.0,999.0,-3.4,0.722,5017.5,0
67.0,999.0,1.4,4.961,5228.1,0
256.0,999.0,1.4,4.963,5228.1,0
251.0,15.0,-2.9,0.879,5076.2,0
194.0,999.0,-1.8,1.415,5099.1,0
219.0,6.0,-1.1,0.883,4963.6,1
87.0,999.0,1.4,4.964,5228.1,0
954.0,10.0,-1.8,1.281,5099.1,1
77.0,999.0,1.4,4.962,5228.1,0
294.0,999.0,1.4,4.958,5228.1,0
155.0,999.0,1.4,4.964,5228.1,0
405.0,999.0,-1.1,0.879,4963.6,0
428.0,999.0,1.4,4.963,5228.1,0
224.0,999.0,1.1,4.857,5191.0,0
61.0,999.0,1.4,4.963,5228.1,0
99.0,999.0,-1.8,1.266,5099.1,0
36.0,999.0,1.4,4.955,5228.1,0
151.0,999.0,-0.1,4.191,5195.8,0
185.0,999.0,1.1,4.857,5191.0,0
228.0,999.0,1.4,4.864,5228.1,0
139.0,999.0,-0.1,4.191,5195.8,0
14.0,999.0,1.4,4.968,5228.1,0
146.0,999.0,1.4,4.962,5228.1,0
108.0,999.0,1.1,4.859,5191.0,0
159.0,999.0,1.1,4.86,5191.0,0
87.0,999.0,-1.8,1.405,5099.1,0
158.0,999.0,-1.8,1.281,5099.1,0
82.0,999.0,1.4,4.964,5228.1,0
198.0,999.0,-1.8,1.25,5099.1,0
140.0,999.0,1.4,4.965,5228.1,0
49.0,999.0,1.4,4.959,5228.1,0
196.0,999.0,-1.8,0.635,5008.7,0
317.0,999.0,1.4,4.963,5228.1,0
193.0,999.0,1.1,4.86,5191.0,0
194.0,999.0,-2.9,1.262,5076.2,0
161.0,999.0,-0.1,4.021,5195.8,0
263.0,999.0,-1.8,1.453,5099.1,0
109.0,999.0,1.1,4.86,5191.0,0
275.0,999.0,1.1,4.857,5191.0,0
441.0,999.0,-2.9,0.859,5076.2,1
71.0,999.0,1.4,4.962,5228.1,0
185.0,999.0,-2.9,1.099,5076.2,1
267.0,999.0,1.4,4.866,5228.1,0
53.0,999.0,1.4,4.963,5228.1,0
272.0,999.0,-1.8,1.687,5099.1,1
79.0,999.0,1.1,4.856,5191.0,0
107.0,999.0,-1.8,1.291,5099.1,0
1091.0,5.0,-0.1,4.191,5195.8,1
42.0,999.0,1.4,4.962,5228.1,0
149.0,999.0,-0.1,4.021,5195.8,0
101.0,999.0,1.4,4.961,5228.1,0
185.0,999.0,-0.1,4.076,5195.8,0
110.0,999.0,-0.1,4.12,5195.8,0
284.0,999.0,1.4,4.864,5228.1,0
39.0,999.0,1.4,4.959,5228.1,0
170.0,999.0,-0.1,4.021,5195.8,0
618.0,999.0,1.4,4.959,5228.1,0
133.0,999.0,1.4,4.963,5228.1,0
117.0,999.0,1.4,4.963,5228.1,0
82.0,999.0,-1.8,1.299,5099.1,0
487.0,999.0,1.1,4.858,5191.0,0
180.0,999.0,1.1,4.855,5191.0,0
430.0,999.0,-1.8,1.334,5099.1,1
150.0,999.0,-0.1,4.076,5195.8,0
57.0,999.0,-1.8,1.244,5099.1,0
141.0,999.0,1.1,4.857,5191.0,0
110.0,999.0,-1.8,1.423,5099.1,0
175.0,999.0,1.4,4.964,5228.1,0
513.0,999.0,1.4,4.947,5228.1,0
128.0,999.0,-1.8,1.244,5099.1,0
109.0,999.0,-0.1,4.12,5195.8,0
239.0,999.0,1.4,4.961,5228.1,0
126.0,999.0,1.4,4.961,5228.1,0
125.0,999.0,1.4,4.964,5228.1,0
193.0,999.0,-1.8,1.344,5099.1,0
1063.0,999.0,-1.8,1.466,5099.1,1
99.0,999.0,1.4,4.866,5228.1,0
145.0,999.0,1.4,4.961,5228.1,0
216.0,6.0,-1.1,0.985,4963.6,1
827.0,999.0,-1.8,1.334,5099.1,0
442.0,999.0,-1.8,1.244,5099.1,1
221.0,999.0,1.4,4.955,5228.1,0
552.0,999.0,1.4,4.967,5228.1,0
104.0,999.0,-1.8,1.25,5099.1,0
80.0,999.0,-2.9,0.861,5076.2,0
61.0,999.0,-1.8,1.757,5099.1,0
146.0,999.0,1.4,4.962,5228.1,0
344.0,999.0,1.1,4.859,5191.0,0
77.0,999.0,-0.1,4.076,5195.8,0
807.0,999.0,1.1,4.855,5191.0,0
197.0,999.0,1.1,4.859,5191.0,0
511.0,999.0,-3.4,0.743,5017.5,1
98.0,999.0,1.4,4.961,5228.1,0
157.0,999.0,-0.1,4.12,5195.8,0
41.0,999.0,-1.8,1.281,5099.1,0
90.0,999.0,-1.8,1.334,5099.1,0
80.0,999.0,1.4,4.865,5228.1,0
282.0,13.0,-2.9,1.262,5076.2,1
178.0,999.0,1.1,4.858,5191.0,0
997.0,999.0,-0.1,4.076,5195.8,0
138.0,999.0,1.1,4.855,5191.0,0
463.0,999.0,-1.8,1.405,5099.1,0
324.0,999.0,-1.8,1.264,5099.1,0
1028.0,999.0,-0.1,4.12,5195.8,1
188.0,999.0,1.1,4.857,5191.0,0
266.0,999.0,1.4,4.968,5228.1,0
378.0,999.0,-0.1,4.021,5195.8,0
78.0,999.0,1.1,4.86,5191.0,0
92.0,999.0,1.4,4.963,5228.1,0
266.0,999.0,1.4,4.865,5228.1,0
127.0,999.0,1.1,4.857,5191.0,0
267.0,999.0,1.4,4.962,5228.1,0
91.0,999.0,-3.4,0.819,5017.5,0
607.0,999.0,1.1,4.858,5191.0,1
58.0,999.0,-1.8,1.266,5099.1,0
605.0,999.0,1.4,4.865,5228.1,1
86.0,999.0,-0.1,4.021,5195.8,0
397.0,999.0,1.4,4.962,5228.1,0
132.0,6.0,-1.1,0.879,4963.6,0
292.0,999.0,1.4,4.963,5228.1,0
305.0,999.0,-1.8,0.659,5008.7,1
561.0,999.0,-1.7,0.846,4991.6,0
184.0,999.0,-1.8,1.344,5099.1,0
456.0,999.0,-2.9,0.881,5076.2,1
606.0,1.0,-1.8,1.405,5099.1,0
13.0,999.0,-1.7,0.761,4991.6,0
270.0,6.0,-1.7,0.905,4991.6,0
191.0,999.0,-1.1,0.886,4963.6,0
24.0,999.0,-0.1,4.286,5195.8,0
73.0,999.0,1.4,4.957,5228.1,0
258.0,999.0,-1.8,1.41,5099.1,0
119.0,999.0,1.4,4.964,5228.1,0
596.0,999.0,1.4,4.957,5228.1,0
372.0,999.0,-3.4,0.781,5017.5,0
355.0,3.0,-1.7,0.884,4991.6,1
112.0,999.0,1.4,4.963,5228.1,0
377.0,999.0,1.4,4.965,5228.1,0
68.0,999.0,1.4,4.96,5228.1,0
742.0,999.0,1.1,4.856,5191.0,0
50.0,999.0,1.4,4.962,5228.1,0
155.0,999.0,1.1,4.855,5191.0,0
455.0,999.0,1.4,4.96,5228.1,0
295.0,999.0,-1.8,1.299,5099.1,0
410.0,999.0,-3.4,0.722,5017.5,1
89.0,999.0,1.4,4.965,5228.1,0
305.0,10.0,-3.0,0.708,5023.5,1
202.0,999.0,1.4,4.947,5228.1,0
532.0,999.0,1.4,4.963,5228.1,0
339.0,999.0,1.4,4.967,5228.1,0
217.0,999.0,1.1,4.86,5191.0,0
680.0,999.0,1.1,4.857,5191.0,0
152.0,999.0,1.1,4.857,5191.0,0
106.0,999.0,1.4,4.957,5228.1,0
63.0,999.0,1.4,4.963,5228.1,0
262.0,999.0,1.1,4.857,5191.0,0
302.0,4.0,-3.4,0.754,5017.5,0
187.0,999.0,1.1,4.855,5191.0,0
71.0,999.0,-1.8,1.25,5099.1,0
206.0,999.0,-0.1,4.12,5195.8,0
298.0,999.0,-1.8,1.281,5099.1,0
1567.0,999.0,1.4,4.967,5228.1,0
52.0,999.0,-1.8,1.405,5099.1,0
589.0,999.0,-3.4,0.797,5017.5,0
339.0,999.0,-1.8,1.435,5099.1,0
266.0,999.0,1.4,4.961,5228.1,0
261.0,999.0,1.4,4.965,5228.1,0
550.0,999.0,1.1,4.856,5191.0,0
546.0,999.0,-3.0,0.715,5023.5,1
178.0,999.0,1.4,4.957,5228.1,0
34.0,999.0,-0.1,4.021,5195.8,0
143.0,999.0,1.1,4.857,5191.0,0
489.0,999.0,-0.1,4.12,5195.8,1
208.0,999.0,-0.1,4.12,5195.8,0
590.0,999.0,1.1,4.856,5191.0,0
420.0,999.0,1.4,4.961,5228.1,0
614.0,999.0,1.4,4.966,5228.1,0
291.0,999.0,-1.8,1.266,5099.1,0
122.0,999.0,1.4,4.962,5228.1,0
241.0,999.0,1.1,4.857,5191.0,0
61.0,999.0,1.4,4.963,5228.1,0
137.0,999.0,1.1,4.855,5191.0,0
165.0,999.0,1.4,4.961,5228.1,0
64.0,999.0,1.4,4.962,5228.1,0
339.0,999.0,-0.1,4.12,5195.8,0
706.0,999.0,1.4,4.959,5228.1,1
88.0,4.0,-2.9,1.262,5076.2,0
1598.0,999.0,-0.1,4.076,5195.8,1
101.0,999.0,-0.1,4.076,5195.8,0
264.0,999.0,1.4,4.957,5228.1,0
235.0,999.0,1.1,4.857,5191.0,0
217.0,999.0,-1.8,1.264,5099.1,0
187.0,999.0,1.4,4.968,5228.1,0
731.0,999.0,1.1,4.857,5191.0,1
559.0,999.0,1.4,4.962,5228.1,0
81.0,999.0,1.4,4.965,5228.1,0
38.0,999.0,1.4,4.962,5228.1,0
120.0,999.0,1.4,4.963,5228.1,0
455.0,999.0,-3.4,0.716,5017.5,1
64.0,999.0,1.1,4.857,5191.0,0
413.0,6.0,-1.7,0.84,4991.6,1
147.0,999.0,1.4,4.961,5228.1,0
268.0,999.0,1.1,4.857,5191.0,0
421.0,999.0,1.4,4.962,5228.1,0
350.0,999.0,1.4,4.963,5228.1,0
146.0,999.0,-1.8,1.291,5099.1,0
568.0,6.0,-1.8,0.652,5008.7,1
146.0,999.0,-1.8,1.27,5099.1,0
113.0,999.0,1.4,4.96,5228.1,0
44.0,999.0,-1.8,1.313,5099.1,0
294.0,999.0,1.4,4.964,5228.1,0
72.0,999.0,1.4,4.964,5228.1,0
171.0,999.0,1.4,4.963,5228.1,0
315.0,999.0,1.1,4.857,5191.0,0
736.0,999.0,-0.1,4.076,5195.8,1
111.0,999.0,-1.8,1.266,5099.1,0
339.0,999.0,1.1,4.859,5191.0,0
157.0,999.0,-1.8,1.264,5099.1,0
26.0,999.0,-1.8,1.25,5099.1,0
747.0,999.0,1.1,4.856,5191.0,0
187.0,999.0,-1.8,1.299,5099.1,0
64.0,999.0,-1.8,1.266,5099.1,0
198.0,999.0,-1.8,1.405,5099.1,0
471.0,999.0,-1.7,0.896,4991.6,1
119.0,999.0,-1.8,1.25,5099.1,0
938.0,999.0,1.1,4.858,5191.0,1
168.0,999.0,-0.1,4.076,5195.8,0
318.0,999.0,-1.8,1.291,5099.1,0
68.0,999.0,1.4,4.965,5228.1,0
247.0,999.0,1.1,4.857,5191.0,0
570.0,999.0,1.4,4.959,5228.1,1
85.0,999.0,1.4,4.962,5228.1,0
223.0,999.0,1.4,4.964,5228.1,0
380.0,999.0,-0.1,4.076,5195.8,0
327.0,999.0,1.4,4.966,5228.1,0
360.0,999.0,-0.1,4.021,5195.8,0
131.0,999.0,1.4,4.967,5228.1,0
527.0,999.0,-1.8,1.291,5099.1,0
882.0,999.0,1.4,4.963,5228.1,1
105.0,999.0,1.4,4.961,5228.1,0
186.0,999.0,-1.8,1.405,5099.1,0
144.0,999.0,1.4,4.956,5228.1,0
145.0,999.0,1.4,4.961,5228.1,0
104.0,999.0,-0.1,4.12,5195.8,0
1329.0,999.0,-0.1,4.076,5195.8,0
197.0,999.0,1.4,4.955,5228.1,0
252.0,999.0,1.4,4.964,5228.1,0
317.0,999.0,-1.8,1.327,5099.1,0
279.0,999.0,-1.8,1.327,5099.1,0
174.0,999.0,-0.1,4.12,5195.8,0
188.0,999.0,1.1,4.857,5191.0,0
490.0,999.0,1.1,4.858,5191.0,0
75.0,999.0,1.4,4.958,5228.1,0
158.0,999.0,-3.0,0.708,5023.5,0
69.0,999.0,-1.8,1.281,5099.1,0
634.0,999.0,-1.8,0.644,5008.7,1
192.0,999.0,-2.9,1.266,5076.2,1
589.0,999.0,-0.1,4.12,5195.8,1
1046.0,999.0,1.4,4.962,5228.1,0
85.0,999.0,1.4,4.864,5228.1,0
194.0,999.0,-1.8,1.25,5099.1,0
262.0,999.0,1.1,4.856,5191.0,0
322.0,999.0,1.1,4.86,5191.0,0
1288.0,999.0,-1.8,1.405,5099.1,1
341.0,999.0,-1.8,1.291,5099.1,0
36.0,999.0,1.4,4.961,5228.1,0
422.0,6.0,-3.0,0.714,5023.5,1
117.0,999.0,-1.8,1.41,5099.1,0
190.0,999.0,1.4,4.866,5228.1,0
118.0,999.0,1.4,4.963,5228.1,0
651.0,999.0,-1.1,1.03,4963.6,1
220.0,999.0,1.1,4.859,5191.0,0
338.0,4.0,-2.9,0.879,5076.2,1
339.0,999.0,1.1,4.857,5191.0,0
189.0,999.0,1.4,4.961,5228.1,0
339.0,999.0,1.4,4.958,5228.1,0
39.0,999.0,1.4,4.965,5228.1,0
68.0,999.0,-0.1,4.191,5195.8,0
117.0,999.0,-0.1,4.076,5195.8,0
343.0,999.0,1.1,4.858,5191.0,0
456.0,999.0,1.1,4.856,5191.0,0
96.0,999.0,-1.8,1.435,5099.1,0
82.0,999.0,1.4,4.963,5228.1,0
845.0,7.0,-1.1,0.886,4963.6,1
67.0,999.0,1.4,4.965,5228.1,0
582.0,999.0,-1.8,1.327,5099.1,0
25.0,999.0,-0.1,4.076,5195.8,0
504.0,999.0,1.4,4.962,5228.1,0
613.0,999.0,1.4,4.963,5228.1,0
201.0,999.0,1.1,4.855,5191.0,0
289.0,999.0,1.4,4.96,5228.1,0
137.0,999.0,1.1,4.86,5191.0,0
149.0,999.0,1.4,4.957,5228.1,0
142.0,999.0,1.4,4.957,5228.1,0
140.0,999.0,-2.9,1.224,5076.2,0
200.0,999.0,-1.8,1.405,5099.1,0
62.0,999.0,1.4,4.963,5228.1,0
590.0,999.0,-1.8,1.291,5099.1,1
793.0,999.0,-1.8,1.281,5099.1,0
238.0,999.0,1.4,4.864,5228.1,0
145.0,999.0,1.4,4.963,5228.1,0
202.0,999.0,-1.8,1.498,5099.1,0
97.0,6.0,-1.1,1.041,4963.6,0
144.0,999.0,1.1,4.856,5191.0,0
243.0,999.0,-1.8,1.299,5099.1,0
418.0,999.0,-1.8,1.291,5099.1,0
55.0,999.0,-0.1,4.076,5195.8,0
372.0,12.0,-1.8,1.25,5099.1,0
145.0,999.0,-0.1,4.153,5195.8,0
68.0,999.0,1.4,4.963,5228.1,0
270.0,999.0,-0.1,4.12,5195.8,0
384.0,999.0,1.1,4.86,5191.0,0
107.0,999.0,-0.1,4.076,5195.8,0
207.0,4.0,-2.9,1.268,5076.2,1
119.0,999.0,-0.1,4.153,5195.8,0
7.0,999.0,-1.8,1.291,5099.1,0
77.0,999.0,-0.1,4.12,5195.8,0
129.0,999.0,1.4,4.968,5228.1,0
116.0,999.0,1.1,4.855,5191.0,0
446.0,999.0,-3.4,0.714,5017.5,0
447.0,999.0,-1.7,0.904,4991.6,1
91.0,999.0,-0.1,4.153,5195.8,0
127.0,999.0,1.4,4.967,5228.1,0
21.0,999.0,1.1,4.857,5191.0,0
79.0,999.0,1.1,4.859,5191.0,0
73.0,999.0,1.4,4.963,5228.1,0
78.0,999.0,1.4,4.96,5228.1,0
93.0,999.0,-1.8,1.299,5099.1,0
85.0,999.0,1.4,4.964,5228.1,0
464.0,999.0,1.4,4.957,5228.1,0
95.0,999.0,1.4,4.965,5228.1,0
59.0,999.0,1.4,4.968,5228.1,0
186.0,999.0,-0.1,4.021,5195.8,0
177.0,999.0,1.1,4.857,5191.0,0
305.0,999.0,1.4,4.964,5228.1,0
72.0,999.0,1.4,4.967,5228.1,0
115.0,999.0,1.4,4.866,5228.1,0
325.0,999.0,-1.8,1.244,5099.1,0
67.0,999.0,-1.8,1.344,5099.1,0
16.0,999.0,-1.8,1.405,5099.1,0
131.0,999.0,1.4,4.866,5228.1,0
178.0,13.0,-1.1,1.025,4963.6,1
125.0,999.0,-1.8,0.645,5008.7,0
299.0,999.0,1.4,4.961,5228.1,0
217.0,999.0,1.1,4.859,5191.0,0
410.0,999.0,-1.8,1.299,5099.1,0
90.0,999.0,-1.8,1.392,5099.1,0
345.0,999.0,-1.7,0.754,4991.6,1
295.0,999.0,1.4,4.964,5228.1,0
211.0,999.0,1.1,4.857,5191.0,0
206.0,999.0,-0.1,4.12,5195.8,0
345.0,999.0,1.4,4.961,5228.1,0
84.0,999.0,-1.8,1.405,5099.1,0
138.0,999.0,-1.8,1.405,5099.1,1
174.0,999.0,-0.1,4.076,5195.8,0
82.0,3.0,-2.9,1.072,5076.2,0
917.0,999.0,1.4,4.965,5228.1,1
172.0,999.0,-1.8,1.405,5099.1,0
631.0,999.0,1.4,4.962,5228.1,0
611.0,999.0,-1.8,1.25,5099.1,1
299.0,999.0,1.1,4.857,5191.0,0
219.0,999.0,1.4,4.967,5228.1,0
567.0,6.0,-1.7,0.827,4991.6,1
80.0,999.0,1.4,4.864,5228.1,0
16.0,999.0,-1.8,1.266,5099.1,0
298.0,999.0,1.4,4.963,5228.1,0
75.0,999.0,-1.8,1.415,5099.1,0
84.0,999.0,1.4,4.959,5228.1,0
101.0,999.0,1.1,4.86,5191.0,0
102.0,999.0,1.1,4.857,5191.0,0
301.0,999.0,1.4,4.958,5228.1,0
167.0,999.0,1.1,4.857,5191.0,0
163.0,999.0,-3.4,0.714,5017.5,0
62.0,999.0,1.4,4.962,5228.1,0
904.0,999.0,-1.8,0.655,5008.7,1
142.0,999.0,-1.8,1.344,5099.1,0
171.0,999.0,1.4,4.965,5228.1,0
388.0,999.0,1.4,4.962,5228.1,0
78.0,999.0,1.4,4.866,5228.1,0
299.0,999.0,1.4,4.864,5228.1,0
920.0,999.0,1.1,4.86,5191.0,1
209.0,999.0,-2.9,1.26,5076.2,1
523.0,999.0,1.1,4.857,5191.0,0
698.0,999.0,-1.8,0.636,5008.7,0
66.0,999.0,1.4,4.963,5228.1,0
255.0,999.0,-1.8,1.266,5099.1,0
329.0,999.0,1.4,4.966,5228.1,0
20.0,999.0,1.4,4.968,5228.1,0
146.0,999.0,1.4,4.965,5228.1,0
189.0,999.0,-1.1,1.028,4963.6,0
57.0,999.0,-0.1,4.076,5195.8,0
204.0,999.0,1.4,4.962,5228.1,0
122.0,999.0,1.4,4.968,5228.1,0
29.0,999.0,-0.1,4.076,5195.8,0
244.0,999.0,1.1,4.855,5191.0,0
111.0,999.0,1.4,4.959,5228.1,0
231.0,999.0,1.4,4.966,5228.1,0
681.0,999.0,1.4,4.962,5228.1,1
283.0,999.0,1.1,4.864,5191.0,0
81.0,999.0,1.1,4.857,5191.0,0
203.0,999.0,-1.8,1.313,5099.1,0
1075.0,999.0,-1.8,1.266,5099.1,1
158.0,999.0,-1.8,1.415,5099.1,0
174.0,999.0,1.4,4.961,5228.1,0
217.0,999.0,-1.8,0.651,5008.7,0
93.0,999.0,-1.8,1.281,5099.1,0
87.0,999.0,-1.8,1.313,5099.1,0
439.0,999.0,-1.8,1.479,5099.1,0
209.0,999.0,1.4,4.964,5228.1,0
8.0,999.0,1.4,4.959,5228.1,0
391.0,999.0,1.1,4.86,5191.0,0
90.0,999.0,1.4,4.962,5228.1,0
141.0,999.0,1.4,4.964,5228.1,0
189.0,999.0,1.4,4.962,5228.1,0
76.0,999.0,1.4,4.96,5228.1,0
177.0,999.0,-1.8,1.244,5099.1,0
199.0,999.0,1.1,4.86,5191.0,0
302.0,999.0,1.4,4.963,5228.1,0
39.0,999.0,-1.8,1.313,5099.1,0
119.0,999.0,1.1,4.857,5191.0,0
258.0,999.0,1.4,4.962,5228.1,0
197.0,999.0,1.4,4.962,5228.1,0
224.0,999.0,-1.8,1.27,5099.1,0
160.0,999.0,1.4,4.962,5228.1,0
680.0,999.0,-0.1,4.12,5195.8,1
291.0,999.0,1.4,4.959,5228.1,1
305.0,3.0,-1.7,0.827,4991.6,0
246.0,999.0,-1.8,1.405,5099.1,0
110.0,999.0,-0.1,4.021,5195.8,0
66.0,999.0,-0.1,4.021,5195.8,0
101.0,999.0,-1.8,1.327,5099.1,0
258.0,999.0,1.4,4.865,5228.1,0
122.0,999.0,1.4,4.963,5228.1,0
530.0,999.0,-0.1,4.021,5195.8,1
73.0,999.0,-1.8,1.25,5099.1,0
344.0,999.0,1.4,4.963,5228.1,0
836.0,999.0,1.4,4.963,5228.1,1
233.0,999.0,-0.1,4.153,5195.8,0
662.0,999.0,1.4,4.958,5228.1,1
140.0,999.0,1.4,4.963,5228.1,0
71.0,999.0,-0.1,4.153,5195.8,0
211.0,999.0,-2.9,0.869,5076.2,1
109.0,999.0,1.4,4.963,5228.1,0
136.0,999.0,1.1,4.856,5191.0,0
22.0,999.0,1.4,4.959,5228.1,0
314.0,999.0,1.4,4.964,5228.1,0
24.0,999.0,1.4,4.967,5228.1,0
930.0,999.0,1.4,4.865,5228.1,0
680.0,999.0,1.4,4.957,5228.1,0
109.0,999.0,1.1,4.864,5191.0,0
273.0,999.0,-1.7,0.904,4991.6,0
347.0,999.0,1.1,4.86,5191.0,0
132.0,999.0,1.4,4.963,5228.1,0
108.0,999.0,1.4,4.963,5228.1,0
98.0,999.0,1.1,4.857,5191.0,0
1166.0,999.0,-0.1,4.076,5195.8,0
220.0,999.0,-0.1,4.12,5195.8,0
31.0,999.0,-1.8,1.25,5099.1,0
725.0,999.0,-1.8,1.291,5099.1,1
263.0,999.0,1.1,4.855,5191.0,0
76.0,999.0,1.4,4.962,5228.1,0
343.0,999.0,1.4,4.963,5228.1,0
378.0,999.0,-1.8,1.405,5099.1,1
75.0,999.0,1.4,4.961,5228.1,0
213.0,999.0,1.1,4.857,5191.0,0
349.0,999.0,1.1,4.856,5191.0,0
104.0,999.0,-1.8,1.327,5099.1,0
176.0,999.0,-2.9,0.883,5076.2,1
426.0,999.0,1.4,4.962,5228.1,0
122.0,999.0,1.1,4.86,5191.0,0
589.0,999.0,-1.8,1.327,5099.1,0
165.0,999.0,-1.8,1.25,5099.1,0
17.0,999.0,1.1,4.856,5191.0,0
68.0,999.0,1.4,4.959,5228.1,0
193.0,999.0,-1.8,1.365,5099.1,0
152.0,999.0,1.4,4.963,5228.1,0
204.0,999.0,1.4,4.958,5228.1,0
167.0,999.0,-1.8,1.291,5099.1,0
186.0,999.0,-0.1,4.12,5195.8,0
562.0,999.0,-0.1,4.076,5195.8,1
29.0,999.0,1.4,4.968,5228.1,0
547.0,999.0,-0.1,4.076,5195.8,0
294.0,999.0,-2.9,1.26,5076.2,0
254.0,999.0,-2.9,1.26,5076.2,0
78.0,999.0,1.4,4.959,5228.1,0
361.0,999.0,1.4,4.965,5228.1,0
283.0,999.0,1.1,4.859,5191.0,0
242.0,999.0,1.4,4.96,5228.1,0
32.0,999.0,1.1,4.859,5191.0,0
150.0,999.0,1.4,4.866,5228.1,0
55.0,999.0,1.4,4.964,5228.1,0
431.0,999.0,1.1,4.856,5191.0,0
200.0,999.0,1.1,4.859,5191.0,0
183.0,999.0,1.4,4.965,5228.1,0
531.0,999.0,-0.1,4.076,5195.8,1
168.0,999.0,-1.8,1.313,5099.1,0
99.0,999.0,-1.8,1.291,5099.1,0
407.0,8.0,-1.8,0.695,5008.7,1
161.0,999.0,1.4,4.963,5228.1,0
64.0,999.0,-1.8,1.334,5099.1,0
391.0,999.0,1.1,4.857,5191.0,0
314.0,999.0,1.4,4.968,5228.1,0
322.0,999.0,1.1,4.86,5191.0,0
143.0,999.0,1.4,4.965,5228.1,0
56.0,999.0,-1.8,1.281,5099.1,0
677.0,999.0,-0.1,4.076,5195.8,1
219.0,999.0,1.1,4.857,5191.0,0
1121.0,3.0,-1.8,1.354,5099.1,0
153.0,999.0,1.4,4.961,5228.1,0
205.0,999.0,1.1,4.855,5191.0,0
327.0,999.0,-1.1,0.886,4963.6,1
245.0,999.0,1.4,4.968,5228.1,0
156.0,999.0,1.1,4.856,5191.0,0
77.0,999.0,1.4,4.961,5228.1,0
837.0,999.0,-3.4,0.781,5017.5,0
193.0,999.0,1.4,4.963,5228.1,0
123.0,999.0,1.4,4.966,5228.1,0
341.0,999.0,1.1,4.859,5191.0,0
46.0,999.0,1.4,4.959,5228.1,0
113.0,999.0,-1.8,1.405,5099.1,0
144.0,999.0,1.1,4.857,5191.0,0
82.0,999.0,1.1,4.858,5191.0,0
150.0,999.0,1.4,4.964,5228.1,0
84.0,999.0,1.4,4.961,5228.1,0
183.0,999.0,1.1,4.858,5191.0,0
88.0,999.0,-1.8,1.281,5099.1,0
122.0,999.0,-0.1,4.12,5195.8,0
280.0,999.0,1.4,4.96,5228.1,0
99.0,999.0,-1.8,1.405,5099.1,0
263.0,999.0,-1.8,1.41,5099.1,0
73.0,999.0,-0.1,4.12,5195.8,0
130.0,999.0,1.4,4.964,5228.1,0
242.0,3.0,-2.9,0.838,5076.2,1
22.0,999.0,1.4,4.962,5228.1,0
132.0,999.0,-1.8,1.313,5099.1,0
77.0,999.0,1.4,4.963,5228.1,0
86.0,999.0,1.4,4.963,5228.1,0
345.0,999.0,1.4,4.961,5228.1,0
97.0,999.0,1.4,4.961,5228.1,0
959.0,999.0,-1.8,1.266,5099.1,1
181.0,999.0,-2.9,0.873,5076.2,0
513.0,999.0,1.4,4.96,5228.1,1
370.0,999.0,-1.8,1.281,5099.1,0
197.0,999.0,1.1,4.86,5191.0,0
389.0,999.0,1.4,4.865,5228.1,0
466.0,999.0,-1.8,1.41,5099.1,0
224.0,999.0,-0.1,4.191,5195.8,0
104.0,999.0,-0.1,4.076,5195.8,0
135.0,999.0,-0.1,4.12,5195.8,0
270.0,999.0,1.4,4.97,5228.1,0
62.0,999.0,1.1,4.864,5191.0,0
77.0,999.0,-0.1,4.076,5195.8,0
1076.0,6.0,-1.8,1.354,5099.1,1
249.0,999.0,1.4,4.963,5228.1,0
168.0,999.0,1.4,4.959,5228.1,0
112.0,999.0,1.1,4.857,5191.0,0
386.0,999.0,1.1,4.86,5191.0,0
243.0,999.0,1.4,4.864,5228.1,0
172.0,999.0,1.4,4.96,5228.1,0
219.0,999.0,1.4,4.962,5228.1,0
50.0,999.0,-0.1,4.021,5195.8,0
177.0,999.0,1.4,4.962,5228.1,0
12.0,999.0,1.4,4.959,5228.1,0
388.0,999.0,-1.8,1.281,5099.1,0
384.0,999.0,-2.9,1.262,5076.2,1
73.0,999.0,-3.4,0.74,5017.5,0
276.0,999.0,1.4,4.96,5228.1,0
87.0,999.0,1.4,4.957,5228.1,0
94.0,4.0,-0.1,4.191,5195.8,0
442.0,999.0,1.4,4.961,5228.1,0
213.0,999.0,-1.8,1.266,5099.1,0
436.0,999.0,-1.8,1.405,5099.1,0
852.0,999.0,1.1,4.856,5191.0,0
405.0,999.0,-2.9,0.861,5076.2,1
240.0,999.0,-1.8,1.313,5099.1,0
273.0,999.0,-1.7,0.896,4991.6,0
247.0,999.0,-1.8,1.327,5099.1,0
1994.0,999.0,1.4,4.967,5228.1,0
49.0,999.0,1.4,4.963,5228.1,0
388.0,999.0,1.4,4.958,5228.1,0
289.0,999.0,1.1,4.856,5191.0,0
126.0,999.0,-1.8,1.244,5099.1,0
335.0,999.0,-1.7,0.797,4991.6,1
126.0,999.0,-0.1,4.153,5195.8,0
228.0,999.0,-1.8,1.299,5099.1,0
290.0,999.0,-1.8,1.266,5099.1,0
91.0,999.0,-1.8,1.313,5099.1,0
233.0,999.0,-0.1,4.153,5195.8,0
143.0,999.0,-1.8,1.281,5099.1,0
186.0,999.0,1.1,4.857,5191.0,0
242.0,999.0,1.4,4.965,5228.1,0
386.0,999.0,-1.8,1.299,5099.1,0
126.0,999.0,1.4,4.962,5228.1,0
